Category Path,Count
Language and literature -> Countries -> Science -> Geography,3
Language and literature -> Countries -> People -> History,3
Language and literature -> Geography -> History -> People,3
Language and literature -> History -> Religion,3
Science -> Countries -> Religion -> People,3
Geography -> Citizenship -> Everyday life -> Science,3
Science -> Design and Technology -> Countries,3
People -> Citizenship -> People -> Citizenship,3
Language and literature -> History -> Countries -> Geography -> Science,3
Citizenship -> Everyday life -> IT -> Mathematics,3
Citizenship -> Countries -> History -> People -> History,3
Citizenship -> Countries -> People -> Countries,3
Citizenship -> History -> Countries -> History,3
Everyday life -> Geography -> Countries -> Citizenship -> Geography,3
Citizenship -> People -> Geography,3
Science -> Countries -> Geography -> < -> Countries,3
Religion -> Countries -> History -> People -> History,3
Music -> History -> Geography,3
History -> Citizenship -> Design and Technology,3
History -> Citizenship -> Countries -> History -> Design and Technology,3
Geography -> Citizenship -> Countries -> Geography -> Countries,3
Geography -> Design and Technology -> Countries,3
History -> Science -> Business Studies,3
History -> Citizenship -> Countries -> People -> Language and literature,3
Science -> Geography -> Countries -> Citizenship -> < -> Citizenship,3
Citizenship -> Geography -> Countries -> History -> People,3
Citizenship -> History -> Countries -> People,3
Citizenship -> Geography -> Countries -> Science -> Everyday life,3
Geography -> Religion -> Language and literature -> Religion,3
Science -> Countries -> Geography -> < -> Geography -> Countries,3
Science -> Language and literature -> Countries -> People -> History,3
Science -> Language and literature -> Countries -> Geography -> History,3
Design and Technology -> Science -> Art,3
Music -> People,3
Music -> Geography -> History -> People,3
Music -> Geography -> Countries -> Everyday life,3
Everyday life -> History -> Countries -> Science,3
Science -> Countries -> Everyday life -> Geography -> Everyday life -> People,3
Everyday life -> IT -> < -> IT,3
Everyday life -> Countries -> Geography -> < -> Countries,3
Everyday life -> Religion -> Everyday life -> Science,3
Language and literature -> Geography -> Countries -> Geography -> Countries,3
Countries -> Citizenship -> Countries -> Geography -> Design and Technology,3
Everyday life -> Science -> Countries -> Language and literature,3
Countries -> History -> Language and literature,3
Countries -> People -> Science,3
Geography -> Art -> People,3
History -> Language and literature -> Countries -> People,3
Geography -> Science -> Language and literature,3
Geography -> Countries -> Business Studies -> Countries -> Geography,3
Geography -> Science -> Countries -> Everyday life,3
People -> Citizenship -> History -> People,3
Geography -> Everyday life -> Countries -> People,3
Science -> Geography -> Countries -> < -> Geography -> Countries -> Geography,3
IT -> Language and literature -> Countries -> Geography,3
IT -> Business Studies,3
IT -> Science -> Everyday life -> Science,3
IT -> Language and literature -> Countries -> History,3
History -> Geography -> Business Studies,3
History -> Countries -> People -> History,3
IT -> Language and literature,3
Science -> Language and literature -> Countries -> Geography -> People,3
Science -> Citizenship -> History -> Science,3
Science -> Geography -> People -> IT,3
Countries -> Geography -> Everyday life -> Language and literature,3
Countries -> Geography -> Science -> Everyday life,3
People -> Countries -> Citizenship -> Language and literature -> Countries -> Geography,3
Religion -> Citizenship,3
Religion -> Countries -> Citizenship -> People,3
Everyday life -> Countries -> Geography -> Citizenship -> Geography,3
Language and literature -> < -> Countries -> Geography -> Science,3
IT -> Language and literature -> Geography -> Countries,3
Geography -> History -> Geography -> Religion,3
History -> Geography -> Countries -> Geography -> Countries -> Geography,3
History -> People -> IT,3
Music -> Countries -> History -> Countries -> Geography,3
History -> Countries -> Geography -> Language and literature,3
History -> Countries -> History -> Geography -> Countries -> Geography,3
Citizenship -> Mathematics,3
Citizenship -> Science -> Citizenship -> Science,3
Geography -> Countries -> History -> Geography -> Countries,3
Geography -> Countries -> Geography -> Art,3
Language and literature -> Countries -> History -> People,3
Music -> Countries -> Language and literature,3
Music -> Language and literature -> Countries,3
Geography -> Countries -> Geography -> Countries -> Geography -> Countries,3
Geography -> Design and Technology -> IT,3
Language and literature -> History -> Music,3
Science -> Countries -> Geography -> Countries -> Language and literature,3
Geography -> Science -> Geography -> History,3
Countries -> Science -> Geography,3
Everyday life -> Science -> Geography -> Science -> Geography,3
Everyday life -> Business Studies -> Countries -> Geography,3
Citizenship -> Countries -> Geography -> Everyday life -> Science,3
Geography -> History -> Religion -> People,3
Countries -> History -> Geography -> Countries -> Geography,3
Science -> Countries -> Language and literature -> Music,3
Everyday life -> Language and literature -> History -> People,3
Everyday life -> Citizenship -> Countries -> Religion,3
Religion -> Geography -> Countries -> Geography -> Everyday life,3
Religion -> Language and literature -> Geography -> History -> People,3
History -> Citizenship -> Countries -> Citizenship -> People,3
Science -> Geography -> Countries -> IT -> People -> IT,3
Science -> Everyday life -> Science -> People,3
Science -> Geography -> Citizenship -> Geography -> Countries -> People,3
Science -> Geography -> Countries -> Music -> People,3
Geography -> Countries -> < -> Geography -> Citizenship,3
People -> History -> Citizenship -> History,3
Science -> Design and Technology -> Geography,3
Geography -> History -> Citizenship -> Religion,3
Geography -> Citizenship -> < -> Geography -> Countries -> Geography,3
Everyday life -> People -> Countries -> Geography,3
Countries -> Language and literature -> History,3
Language and literature -> Geography -> People -> Science,3
Everyday life -> < -> Everyday life -> Science,3
Design and Technology -> Geography -> Countries -> People,3
Geography -> History -> Countries -> Geography -> Countries -> Geography,3
Geography -> Countries -> History -> Countries -> Geography -> Science,3
Science -> Citizenship -> Countries -> People -> Citizenship -> People,3
Countries -> Geography -> People -> Science,3
Geography -> Language and literature -> Geography -> History -> People,3
Geography -> Countries -> Language and literature -> Countries -> Science,3
Countries -> History -> Countries -> History,3
Science -> Language and literature -> Countries -> Science,3
Science -> Citizenship -> Countries -> Science,3
History -> Countries -> Science -> Everyday life -> Science,3
Design and Technology -> IT -> People -> IT,3
Geography -> Citizenship -> Countries -> Citizenship -> Countries,3
Science -> Countries -> Citizenship -> Countries -> Geography -> Countries,3
Science -> Geography -> Countries -> Citizenship -> Countries,3
Geography -> History -> Countries -> Citizenship -> Countries,3
Science -> Geography -> < -> Geography -> Science,3
Citizenship -> Language and literature -> Countries,3
Everyday life -> Countries -> History -> Science,3
Science -> Language and literature -> Science -> Music,3
Science -> Countries -> Geography -> Countries -> Geography -> Science,3
Science -> Countries -> Geography -> < -> Countries -> Geography,3
People -> Geography -> Citizenship -> Geography,3
People -> Geography -> Countries -> Everyday life -> Science,3
People -> Language and literature -> Geography -> Music,3
People -> Language and literature -> People,3
Citizenship -> History -> Language and literature -> Everyday life -> Science,3
Citizenship -> Geography -> Countries -> Citizenship,3
Countries -> Geography -> Citizenship -> Business Studies,3
IT -> Design and Technology -> Countries -> Geography,3
Science -> Design and Technology -> IT -> < -> IT,3
People -> History -> Countries -> Citizenship,3
Everyday life -> Countries -> Everyday life -> Science -> Everyday life,3
Geography -> History -> Science -> People -> Science,3
Geography -> Countries -> Geography -> History -> Geography,3
History -> People -> Science -> Design and Technology,3
Business Studies -> Countries -> Music,3
Geography -> Science -> Countries -> Citizenship -> People,3
Science -> History -> Countries -> Geography -> History,3
Language and literature -> Everyday life,3
Citizenship -> Language and literature -> Everyday life -> Science,3
Science -> < -> People -> Countries -> History,3
Science -> History -> Geography -> Countries -> Geography -> History,3
Science -> Geography -> Science -> Geography -> Countries -> History,3
Science -> < -> Science -> Religion -> Language and literature -> Religion -> Countries -> History,3
Science -> Language and literature -> Countries -> Citizenship -> Countries -> History,3
Science -> Religion -> History -> Geography -> Countries -> History,3
Science -> Geography -> Countries -> Citizenship -> Countries -> History,3
