Category Path,Count
Geography -> Countries -> Geography -> Countries -> Language and literature -> Geography -> Everyday life,1
People -> Countries -> Language and literature -> Geography,1
Science -> Geography -> Science -> Citizenship -> Countries,1
Language and literature -> Countries -> Geography -> Science -> < -> Countries -> Science -> Geography,1
Language and literature -> People -> Language and literature -> Art -> <,1
Geography -> Everyday life -> Citizenship -> Everyday life -> Language and literature -> Geography -> Citizenship -> Business Studies,1
Design and Technology -> Science -> Everyday life -> Science -> Everyday life -> Geography -> Everyday life -> Science,1
Science -> Geography -> Everyday life -> Science,1
Citizenship -> Geography -> History -> Countries -> Everyday life -> IT -> < -> Everyday life -> People -> Language and literature -> Everyday life,1
Everyday life -> Science -> Countries -> Music -> History -> Music -> Art -> Language and literature -> <,1
Everyday life -> Business Studies -> Design and Technology -> Citizenship -> People,1
Language and literature -> < -> Countries -> Geography -> < -> Geography -> Science -> <,1
Language and literature -> Countries -> Geography -> Everyday life -> < -> Everyday life -> <,1
Mathematics -> History -> Countries -> Geography -> Design and Technology,1
Design and Technology -> History -> Geography -> <,1
Geography -> Religion -> Everyday life -> Mathematics,1
Business Studies -> Citizenship -> Everyday life -> Science -> <,1
Science -> Geography -> Citizenship -> Language and literature -> Citizenship -> Language and literature -> Citizenship,1
History -> Countries -> IT -> Everyday life,1
Design and Technology -> History -> People -> History -> People -> Science,1
People -> Citizenship -> IT -> <,1
Design and Technology -> Mathematics -> Science -> Countries -> Music,1
Science -> Language and literature -> Design and Technology -> Science -> Mathematics,1
Everyday life -> Geography -> People -> Science -> Language and literature -> Design and Technology,1
Everyday life -> Citizenship -> History -> Citizenship -> < -> Language and literature,1
Countries -> IT -> Design and Technology -> Citizenship,1
Language and literature -> Geography -> Countries -> Geography -> Countries,1
Science -> Countries -> Geography -> Citizenship -> Geography -> Everyday life -> < -> Geography -> < -> Geography -> <,1
Religion -> Geography -> <,1
Geography -> People -> < -> Countries,1
IT -> Countries -> Geography -> History,1
History -> Countries -> Geography -> Science -> <,1
People -> Mathematics -> Language and literature -> Countries,1
Design and Technology -> Geography -> Countries -> History -> Science,1
Language and literature -> People -> Countries -> Geography,1
History -> Citizenship -> < -> Geography -> History,1
Everyday life -> Countries -> Mathematics -> Religion -> People,1
Everyday life -> History -> People -> History,1
Science -> History -> Language and literature -> Design and Technology -> Everyday life -> History -> < -> Language and literature -> History,1
Everyday life -> Countries -> Citizenship -> Countries -> Geography -> <,1
IT -> Geography -> History -> People -> Geography -> Countries,1
Language and literature -> Countries -> Geography -> Countries -> Citizenship,1
History -> Countries -> Geography -> History -> < -> History,1
Business Studies -> < -> Science -> Everyday life -> <,1
Geography -> History -> Geography -> Citizenship,1
Citizenship -> Science -> < -> Science,1
Citizenship -> Countries -> Science -> Everyday life,1
History -> Design and Technology -> Geography -> IT,1
Language and literature -> Geography -> Language and literature -> Countries,1
Design and Technology -> Countries -> Everyday life -> Science -> < -> Everyday life -> < -> Everyday life -> < -> Everyday life -> < -> Everyday life,1
Science -> History -> Religion -> Language and literature -> Religion -> Countries -> < -> Religion -> Language and literature,1
Language and literature -> Everyday life -> Countries -> People -> < -> Everyday life -> < -> Language and literature -> < -> Language and literature,1
Music -> Religion -> Geography,1
People -> Countries -> Citizenship -> < -> Geography,1
History -> Geography -> History -> Countries -> History,1
Countries -> Citizenship -> Countries -> Citizenship -> People -> < -> Everyday life -> Citizenship -> Geography,1
Geography -> Design and Technology -> Countries -> Citizenship -> Science -> Geography -> Science -> Everyday life -> Design and Technology -> Everyday life -> History -> Science -> Language and literature -> Everyday life -> Countries -> Geography,1
Design and Technology -> Countries -> Music -> < -> Music -> Design and Technology,1
Language and literature -> Countries -> Science -> < -> Geography -> Business Studies,1
Design and Technology -> Science -> < -> Everyday life -> < -> Everyday life -> < -> Everyday life -> Science -> < -> Everyday life -> < -> Everyday life -> < -> Everyday life -> < -> Science -> < -> Science -> Everyday life -> <,1
Everyday life -> Language and literature -> Citizenship -> Mathematics,1
Science -> Mathematics -> People -> Countries -> Citizenship -> People -> Geography,1
Geography -> Citizenship -> Countries -> People -> Science -> People -> Countries -> Everyday life,1
Music -> Countries -> IT -> People,1
Design and Technology -> Geography -> Everyday life -> Science -> Everyday life,1
Mathematics -> Geography -> Science -> < -> Countries -> < -> Geography -> Countries -> Science -> < -> Science,1
People -> Geography -> Design and Technology -> Geography,1
People -> Countries -> Language and literature -> Science,1
Science -> Countries -> Business Studies -> Science -> Business Studies -> Design and Technology,1
Language and literature -> Geography -> People -> Science -> Geography -> Science,1
People -> Language and literature -> < -> History -> People -> History,1
Science -> < -> Science -> < -> Science -> < -> Science -> Geography,1
Language and literature -> People -> History -> Countries -> Everyday life -> < -> Countries,1
Science -> Everyday life -> Geography -> < -> Countries,1
Countries -> Citizenship -> < -> Citizenship -> < -> Citizenship -> < -> History,1
Science -> Language and literature -> Science -> Music,1
Science -> Countries -> History -> Countries -> Geography -> < -> Geography -> Everyday life -> History -> Geography -> Countries -> History -> Geography -> Everyday life,1
Everyday life -> Countries -> History -> Countries -> History -> Countries -> Geography -> <,1
Geography -> Countries -> Geography -> IT -> Music -> < -> IT -> < -> Everyday life -> IT -> Music -> < -> Geography -> < -> Countries -> Geography -> < -> Geography -> IT,1
Design and Technology -> History -> < -> Countries -> History -> Art -> < -> History -> Geography -> History -> < -> Everyday life -> < -> Science -> Everyday life -> Science -> < -> Science -> < -> History -> < -> Science,1
Science -> Geography -> < -> Science -> < -> Science,1
Citizenship -> Countries -> History -> < -> Countries -> History,1
Science -> Geography -> Countries -> Geography -> Citizenship -> < -> Citizenship -> < -> Citizenship -> Language and literature -> IT,1
History -> Business Studies -> Citizenship -> Business Studies,1
Science -> Everyday life -> Religion -> Countries -> History -> Citizenship -> Everyday life,1
Science -> Everyday life -> History -> Language and literature -> Religion -> People,1
Design and Technology -> Countries -> Everyday life -> < -> Science,1
Countries -> History -> < -> People -> < -> History -> People -> < -> People -> < -> Geography -> < -> History -> < -> History -> < -> History -> People -> < -> People -> < -> People -> History -> Geography -> People -> < -> Countries -> < -> History -> Science -> < -> Geography -> People -> History -> < -> Science -> Geography -> < -> Science,1
Science -> People -> Countries -> Design and Technology -> Business Studies,1
Science -> History -> Design and Technology -> Language and literature -> IT,1
Everyday life -> Science -> People -> Science -> Mathematics -> Language and literature -> Countries -> Geography -> Countries -> Geography -> Everyday life -> Citizenship -> Everyday life -> Language and literature -> Geography -> Citizenship,1
Design and Technology -> History -> Citizenship -> Geography -> Science -> Everyday life,1
History -> Countries -> Citizenship -> < -> Countries,1
Language and literature -> Science -> Everyday life -> Geography,1
Everyday life -> Language and literature -> Religion -> < -> Religion -> History -> People,1
Language and literature -> Countries -> History -> Countries -> Geography -> Science -> <,1
People -> Design and Technology -> Science -> < -> Countries -> Science,1
People -> Countries -> Design and Technology -> Countries,1
Geography -> Countries -> Science -> Design and Technology -> Geography -> Everyday life -> Science -> Everyday life,1
Science -> History -> Geography -> Countries -> Geography -> < -> Geography -> < -> Geography,1
Science -> Geography -> Language and literature -> Design and Technology -> Citizenship -> Everyday life -> Countries,1
Citizenship -> < -> Citizenship -> Countries -> Music -> < -> Music -> < -> Music -> < -> People,1
Countries -> Everyday life -> Science -> < -> Everyday life -> < -> Everyday life,1
