Category Path,Count
Science -> Science -> Science -> Science -> Science -> Science -> Language and literature -> History -> People -> Design and Technology -> Design and Technology -> Countries -> Business Studies,1
People -> History -> Geography -> History -> < -> Science -> History -> Geography -> Science -> Science,1
People -> Business Studies -> Countries -> Geography -> Geography -> Science -> Science -> Science -> < -> Science,1
Geography -> Countries -> Geography -> History -> Countries -> Everyday life -> Science,1
Geography -> Countries -> Language and literature -> Geography -> Geography,1
Science -> Geography -> Countries -> < -> Religion,1
People -> Countries -> Geography -> < -> < -> Countries -> Everyday life,1
Everyday life -> Everyday life -> Language and literature -> History -> People -> History -> Geography -> Countries -> <,1
Geography -> Science -> Geography -> Countries -> < -> Countries -> < -> Countries -> Everyday life -> Everyday life -> < -> Geography -> < -> Geography -> < -> < -> < -> < -> Geography -> Countries -> Everyday life -> Everyday life -> Everyday life,1
Design and Technology -> History -> Geography -> Everyday life,1
Design and Technology -> Science -> Language and literature,1
Design and Technology -> Countries -> Geography -> Geography -> Geography -> Everyday life -> Everyday life,1
Science -> Science -> Geography -> Countries -> Geography -> Everyday life,1
History -> Countries -> Everyday life -> Music -> Music -> Music -> Music -> Music -> Music -> Design and Technology -> Business Studies -> IT,1
Design and Technology -> Countries -> Music -> Countries -> Everyday life,1
Everyday life -> Everyday life -> Everyday life -> Countries -> Countries,1
Design and Technology -> Science -> Science -> Science -> Everyday life -> <,1
Language and literature -> Countries -> Geography -> Geography -> Science -> < -> Science -> Geography -> Geography -> Geography -> Geography,1
Science -> IT -> People -> Geography -> History -> History -> History -> People,1
Design and Technology -> Geography -> History -> Everyday life -> Everyday life -> Everyday life -> Science,1
Language and literature -> Countries -> Everyday life -> Everyday life -> Science -> Science,1
People -> Everyday life -> Everyday life -> Everyday life -> <,1
Science -> Geography -> History -> Countries -> History,1
Science -> Countries -> Citizenship -> Countries -> Citizenship -> People -> People -> < -> People -> < -> < -> < -> < -> Citizenship -> Countries -> < -> < -> < -> < -> Countries -> Citizenship -> Countries,1
Science -> Science -> Science -> Citizenship -> Mathematics -> Language and literature -> Countries,1
Science -> Science -> Science -> Science -> Citizenship -> History -> People -> History -> History -> People -> Language and literature -> Geography -> Geography -> Geography -> Geography -> Design and Technology -> Geography -> Geography -> People -> Countries -> Citizenship -> Countries,1
Everyday life -> Citizenship -> History -> Geography -> Countries -> History -> Countries,1
People -> Language and literature -> Citizenship -> Language and literature -> Mathematics -> Art,1
Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> Science -> < -> < -> < -> < -> < -> < -> <,1
Design and Technology -> History -> Everyday life -> Everyday life -> Science -> Everyday life -> < -> Everyday life -> Everyday life -> Science,1
Design and Technology -> Countries -> Everyday life -> < -> Everyday life -> Everyday life -> < -> Everyday life -> < -> Everyday life -> Science -> < -> < -> Everyday life,1
IT -> Science -> Geography -> Geography -> Geography,1
Language and literature -> Language and literature -> Citizenship -> Countries -> Geography -> Geography -> Geography -> Geography -> History,1
Design and Technology -> Countries -> Citizenship -> Countries -> Business Studies -> < -> Geography -> Citizenship -> Countries -> Everyday life -> Everyday life -> Everyday life -> Science -> Everyday life,1
Geography -> Science -> Science -> < -> Science -> People -> Language and literature,1
Science -> Science -> Language and literature -> Language and literature -> Everyday life -> <,1
Language and literature -> Geography -> Countries -> Language and literature -> History -> Geography -> Geography -> Science -> Geography -> Countries -> Countries -> < -> Countries,1
Design and Technology -> Countries -> Citizenship -> People -> Citizenship -> Citizenship -> < -> Citizenship -> < -> Citizenship -> Citizenship -> Citizenship,1
Science -> Language and literature -> Geography -> Countries,1
Science -> Science -> Science -> Business Studies -> Business Studies -> Geography -> Citizenship,1
Language and literature -> Language and literature -> Everyday life -> Everyday life,1
Science -> Mathematics -> Language and literature -> Language and literature -> Science -> Science -> Science,1
Science -> History -> Countries -> Geography -> Geography -> Geography -> Countries -> People -> Geography -> Everyday life -> Countries -> Everyday life -> Countries,1
Science -> Religion -> < -> Geography -> History -> History -> History,1
Science -> Religion -> Language and literature -> Citizenship -> Citizenship -> Business Studies -> Business Studies -> Business Studies -> Citizenship -> Citizenship -> Citizenship -> Citizenship -> Citizenship,1
Science -> Citizenship -> Citizenship -> Citizenship -> Citizenship -> History,1
People -> Countries -> History -> Countries -> < -> History -> < -> < -> Geography -> Geography -> Design and Technology -> < -> < -> Geography -> < -> Geography -> Design and Technology -> Design and Technology,1
Language and literature -> Countries -> Business Studies -> Countries -> Science -> Geography -> Science -> Science -> Science,1
History -> Countries -> Language and literature -> Language and literature -> History -> Geography -> Citizenship -> Countries,1
Science -> Science -> Science -> Everyday life -> History,1
Design and Technology -> Science -> Countries -> Countries,1
Language and literature -> Everyday life -> Science -> < -> Science -> Science -> Science -> < -> Science -> <,1
Everyday life -> Science -> Science -> Geography -> History -> Countries -> People -> Religion,1
History -> Countries -> Citizenship -> < -> Science,1
Language and literature -> People -> People -> < -> People -> Geography,1
Everyday life -> Science -> < -> Science,1
Everyday life -> Countries -> History -> History -> Science -> Science -> Science -> Science -> < -> Science -> People -> Science -> Science -> Science -> Science,1
Science -> Design and Technology -> Science -> History,1
Business Studies -> Science -> Science -> Science -> Science -> Science -> Science -> < -> Science -> < -> < -> Science -> Science -> Science -> < -> < -> Science -> Science,1
People -> Countries -> Geography -> History -> Geography -> Countries -> History -> Countries -> Geography -> History -> People,1
Science -> Countries -> Citizenship -> Citizenship -> Citizenship,1
History -> Business Studies -> Business Studies -> Business Studies -> Business Studies -> Business Studies -> <,1
Design and Technology -> Countries -> Geography -> Geography -> Geography -> Geography -> < -> Geography,1
Citizenship -> Science -> Science -> Everyday life -> Everyday life,1
Citizenship -> History -> Countries -> Language and literature -> < -> Language and literature -> Language and literature -> Everyday life -> Design and Technology -> Everyday life -> < -> < -> <,1
Design and Technology -> History -> Everyday life -> Everyday life -> Everyday life -> Science -> < -> < -> < -> Everyday life -> < -> Everyday life -> < -> Everyday life -> Everyday life -> < -> Everyday life -> <,1
Language and literature -> Geography -> < -> Geography -> < -> Geography -> Design and Technology -> <,1
History -> History -> Countries -> People,1
Science -> Science -> Geography -> Religion,1
Design and Technology -> Countries -> Countries -> Geography -> Language and literature -> Countries,1
Science -> Science -> Science -> Science -> Geography -> Countries -> Countries -> History -> < -> < -> Countries,1
Everyday life -> History -> People -> Science -> Science,1
Religion -> Geography -> Geography -> Citizenship -> Countries -> Everyday life -> Everyday life -> Geography -> Countries -> Everyday life -> Everyday life -> Everyday life -> Everyday life,1
Everyday life -> People -> Everyday life,1
Science -> Language and literature -> Countries -> Countries -> Language and literature -> < -> Countries,1
Science -> Geography -> Design and Technology -> < -> < -> Countries -> Countries -> Design and Technology -> Geography -> Design and Technology -> <,1
Mathematics -> Mathematics -> Science,1
Science -> Science -> Science -> Science -> Science -> < -> < -> < -> < -> Science -> < -> Science -> Science -> Science -> Science -> <,1
Art -> Art -> Art -> Science -> Science -> Science -> < -> < -> < -> <,1
Science -> Countries -> Geography -> Geography -> Geography -> Geography -> Citizenship -> Geography -> Geography -> Geography,1
Design and Technology -> Countries -> Geography -> Language and literature -> Countries -> Geography -> Countries,1
Everyday life -> People -> Countries -> Countries,1
Citizenship -> Design and Technology -> Citizenship,1
Language and literature -> Art -> Design and Technology -> Science -> Science -> Science -> Science -> Geography -> Science,1
